"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"149",NA,NA,3,"Main",32,1.93468980000034,"up",1,90,"up",0.232244897959184,"conf",0.51,"1.074634700000388","4.221321165244847",3.73916927256084,0.612642109301776,3,27,"W","R"
"150",NA,NA,3,"Main",33,1.53130770000007,"up",0,270,"down",0.111020408163265,"conf",0.64,"1.1757559999996374","4.333478666172505",2.70199868469519,0.694675885773686,3,27,"W","R"
"151",NA,NA,3,"Main",34,1.53485909999927,"up",1,90,"up",0.151428571428571,"conf",0.68,"1.0871059000000969","2.4911491052217185",2.04897314035458,0.290168387026902,3,27,"W","R"
"152",NA,NA,3,"Main",35,1.21884510000018,"up",0,270,"down",0.232244897959184,"conf",0.65,"0.8106826000002911","3.7341917865034038",3.29051812314026,0.48965422877669,3,27,"W","R"
"153",NA,NA,3,"Main",36,1.31443709999985,"up",1,90,"up",0.212040816326531,"conf",0.6,"1.0810928999999305","4.277355228820317",1.45750869048095,0.690954726404857,3,27,"W","R"
"154",NA,NA,3,"Main",37,1.47789120000016,"up",1,90,"up",0.111020408163265,"conf",0.64,"0.802082899999732","3.1048600364600945",2.75978442089505,0.654858623494348,3,27,"W","R"
"155",NA,NA,3,"Main",38,1.82822589999978,"up",1,90,"up",0.111020408163265,"conf",0.47,"1.2502721000000747","4.622831410128222",1.17556201218597,0.412136358083337,3,27,"W","R"
"156",NA,NA,3,"Main",39,1.51023929999974,"down",0,90,"up",0.131224489795918,"conf",0.51,"1.1126980999997613","3.576027142426251",2.57035298777215,0.305535601499326,3,27,"W","R"
"157",NA,NA,3,"Main",40,1.41665310000008,"down",0,90,"up",0.131224489795918,"conf",0.61,"1.660766599999988","2.7002680029747643",2.19241098734687,0.626814984560349,3,27,"W","R"
"158",NA,NA,3,"Main",41,1.71436170000015,"up",0,270,"down",0.171632653061224,"conf",0.52,"1.1050621999993382","3.368941911063053",3.14981245372177,0.585618040413641,3,27,"W","R"
"159",NA,NA,3,"Main",42,1.72230539999964,"up",0,270,"down",0.27265306122449,"control",0.54,"1.4971903999994538","2.2673076966388352",3.8856199477604,0.718731104508721,3,27,"W","R"
"160",NA,NA,3,"Main",43,1.40067220000037,"up",1,90,"up",0.414081632653061,"conf",0.8,"1.1976785999995627","3.646161247079542",2.13864544543487,0.548641493777631,3,27,"W","R"
"161",NA,NA,3,"Main",44,1.66546689999996,"down",1,270,"down",0.27265306122449,"conf",0.72,"0.7171633999996629","4.026644479747372",1.73205806067636,0.657562059616554,3,27,"W","R"
"162",NA,NA,3,"Main",45,1.72228249999989,"down",1,270,"down",0.191836734693878,"control",0.56,"1.0317125000001397","2.631827863450839",2.39777358459591,0.454654568662479,3,27,"W","R"
