thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,3,Main,17,1.6751712000004773,up,1,90,up,0.3736734693877551,0.6,0.9830530999988696,3.5755490970067396,1.9090325660483152,conf,0.7074454188791508,7,30,w,r,
,,3,Main,18,1.8219939000009617,down,0,90,up,0.49489795918367346,0.5,0.8160058000012214,2.5392795612608534,1.903841397340761,conf,0.25908450996460713,7,30,w,r,
,,3,Main,19,1.6267367000000377,up,0,270,down,0.19183673469387755,0.44,0.7180348000001686,4.376743908415754,3.6123308037006505,conf,0.5795274877652472,7,30,w,r,
,,3,Main,20,1.0029605999989144,down,1,270,down,0.8585714285714285,0.9,1.1154391999989457,4.355931018938985,2.5152691019206257,conf,0.6897362961350171,7,30,w,r,
,,3,Main,21,0.7668333000001439,down,1,270,down,0.8383673469387755,0.94,0.9011826000005385,2.065029805712811,3.0356419236019825,conf,0.5652762679306348,7,30,w,r,
,,3,Main,22,1.544802399999753,up,0,270,down,0.1716326530612245,0.62,0.5950052000007418,3.1167447893865456,2.9332799808200294,conf,0.49607648642004726,7,30,w,r,
,,3,Main,23,1.3974682000007306,down,1,270,down,0.19183673469387755,0.58,0.7799271999992925,3.284660989603765,2.6305344294688378,conf,0.5233560283240614,7,30,w,r,
,,3,Main,24,0.7676971000000776,down,1,270,down,0.7171428571428571,1.0,1.0401554000000033,2.394134283610594,2.327323298133428,conf,0.6461830119532448,7,30,w,r,
,,3,Main,25,1.2718846999996458,up,0,270,down,0.23224489795918368,0.5,0.3980207000004157,3.107151950945685,1.918102983303699,conf,0.6821068456837913,7,30,w,r,
,,3,Main,26,1.4987153000001854,up,0,270,down,0.3736734693877551,0.44,0.617672099999254,4.230874778776225,2.9731740014497094,conf,0.5552143635631697,7,30,w,r,
