"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"94",NA,NA,2,"Main",43,0.454631200000222,"up",1,90,"up",0.0908163265306122,"conf",0.85,"0.7998150000003079","2.256949692962844",1.1670780947992,0.625766979839335,6,22,"M","R"
"95",NA,NA,2,"Main",44,0.596250599999621,"up",1,90,"up",0.0908163265306122,"conf",0.91,"1.1611666999997396","4.389425011238188",2.27900129352978,0.303245148048374,6,22,"M","R"
"96",NA,NA,2,"Main",45,0.584778200000073,"down",1,270,"down",0.0908163265306122,"conf",0.45,"1.6194552999986627","2.951734814826489",3.63222529266401,0.496941832628953,6,22,"M","R"
"97",NA,NA,3,"Main",0,0.383254899999883,"down",0,90,"up",0.0706122448979592,"conf",0.36,"1.1650050999996893","2.5537497223372645",3.89476588586917,0.627828222438155,6,22,"M","R"
"98",NA,NA,3,"Main",1,0.687867500000721,"down",1,270,"down",0.111020408163265,"control",0.08,"1.6568880999984685","3.2679470256258787",3.64212724297316,0.646688881782034,6,22,"M","R"
"99",NA,NA,3,"Main",2,0.70665259999987,"down",1,270,"down",0.0302040816326531,"conf",0.51,"1.7122228999996878","2.3138691166687053",3.39087441190812,0.567259103897715,6,22,"M","R"
"100",NA,NA,3,"Main",3,0.706117700001414,"down",1,270,"down",0.0504081632653061,"conf",0.55,"1.2838327999998","3.241624803671663",3.21849951029846,0.593655427622469,6,22,"M","R"
"101",NA,NA,3,"Main",4,0.579812599999059,"down",0,90,"up",0.0504081632653061,"control",0.02,"1.633408399999098","4.500453351961106",3.4243482456785,0.288949818957521,6,22,"M","R"
"102",NA,NA,3,"Main",5,0.755431999999928,"up",0,270,"down",0.0908163265306122,"conf",0.53,"1.768537899999501","2.7058853652340846",3.16404066531135,0.445097300547006,6,22,"M","R"
"103",NA,NA,3,"Main",6,1.03399320000062,"down",1,270,"down",0.151428571428571,"conf",0.5,"1.797713099998873","3.322786167818155",1.13120603670867,0.280023360690046,6,22,"M","R"
"104",NA,NA,3,"Main",7,0.930177400001412,"down",1,270,"down",0.0706122448979592,"conf",0.51,"1.208016200000202","4.175749297778726",2.7926813352216,0.578271478178901,6,22,"M","R"
"105",NA,NA,3,"Main",8,0.688661899999715,"up",1,90,"up",0.151428571428571,"conf",0.78,"1.755572399999437","3.036475720464444",3.93695562698497,0.433032389498817,6,22,"M","R"
"106",NA,NA,3,"Main",9,0.671671199999764,"down",0,90,"up",0.0706122448979592,"conf",0.96,"2.1059547000004386","4.237665207015473",1.98083272006965,0.695932154050134,6,22,"M","R"
"107",NA,NA,3,"Main",10,0.547247099999367,"up",1,90,"up",0.131224489795918,"conf",0.97,"1.12341109999943","4.444073048362139",2.25835612673321,0.537298432910889,6,22,"M","R"
"108",NA,NA,3,"Main",11,0.756077699999878,"down",1,270,"down",0.151428571428571,"conf",0.96,"1.396062499999971","3.07871541624536",1.34542144522021,0.477148757487052,6,22,"M","R"
"109",NA,NA,3,"Main",12,0.650999200001024,"down",1,270,"down",0.0908163265306122,"control",0.68,"1.7360617999984242","3.7852587712538646",2.97396520277752,0.524843128237764,6,22,"M","R"
"110",NA,NA,3,"Main",13,0.558079200000066,"down",1,270,"down",0.0706122448979592,"conf",0.48,"1.720080200000666","2.15658270169779",2.18663333313827,0.300259991077494,6,22,"M","R"
"111",NA,NA,3,"Main",14,0.693902200000593,"down",0,90,"up",0.0302040816326531,"conf",0.34,"1.0735958000004757","4.174835819459986",1.25618713784012,0.620253079760624,6,22,"M","R"
"112",NA,NA,3,"Main",15,0.756250400001591,"down",1,270,"down",0.191836734693878,"conf",0.63,"1.0727728000001662","2.6026136160200326",1.53318544987352,0.399328123408503,6,22,"M","R"
"113",NA,NA,3,"Main",16,0.64753810000002,"up",1,90,"up",0.0706122448979592,"conf",0.7,"1.5597647999984474","2.2234630624150293",2.84758789599586,0.530175931255532,6,22,"M","R"
"114",NA,NA,3,"Main",17,0.567410700001346,"up",1,90,"up",0.0706122448979592,"conf",0.76,"0.9611294000005728","2.17426530564693",2.13475869556442,0.471168183399706,6,22,"M","R"
"115",NA,NA,3,"Main",18,0.628536399999575,"down",1,270,"down",0.151428571428571,"conf",0.44,"1.1526438999990205","3.129701985935679",2.57925402513661,0.674384690116206,6,22,"M","R"
"116",NA,NA,3,"Main",19,0.585109000001466,"up",1,90,"up",0.0908163265306122,"conf",0.82,"0.7735680000005232","2.430327763312376",3.00979685570926,0.473647843248107,6,22,"M","R"
"117",NA,NA,3,"Main",20,0.721330399999715,"up",1,90,"up",0.171632653061224,"conf",0.88,"1.1168280000001687","2.8732914654332653",1.98952695945556,0.738800148005242,6,22,"M","R"
"118",NA,NA,3,"Main",21,0.574709900000016,"up",1,90,"up",0.171632653061224,"conf",0.94,"0.9392590999996173","4.00528838691476",1.7347817037057,0.404324000148589,6,22,"M","R"
"119",NA,NA,3,"Main",22,0.478865699999005,"up",1,90,"up",0.0302040816326531,"conf",0.8,"1.3686242000003404","2.5624309968867114",3.72500160925238,0.26069986261284,6,22,"M","R"
"120",NA,NA,3,"Main",23,0.573073300000033,"down",1,270,"down",0.131224489795918,"conf",0.8,"0.7407373999994888","3.1849960998752946",2.28091610897664,0.44340090568032,6,22,"M","R"
"121",NA,NA,3,"Main",24,0.598439299999882,"down",0,90,"up",0.01,"conf",0.52,"1.514918499999112","4.237926686998569",2.53195997439845,0.662795701012387,6,22,"M","R"
"122",NA,NA,3,"Main",25,0.864245900000242,"up",0,270,"down",0.0302040816326531,"conf",0.51,"1.3975339999997232","4.036813925823371",2.83223603899592,0.270766153131713,6,22,"M","R"
"123",NA,NA,3,"Main",26,0.948152099999788,"up",1,90,"up",0.151428571428571,"conf",0.77,"1.847474999998667","2.4691297385302002",1.70997337320334,0.397454251898343,6,22,"M","R"
"124",NA,NA,3,"Main",27,0.59818119999909,"up",0,270,"down",0.0908163265306122,"conf",0.54,"1.2830988000005163","2.5009887476403256",1.62525264342855,0.52112831019275,6,22,"M","R"
"125",NA,NA,3,"Main",28,1.12313349999931,"up",0,270,"down",0.131224489795918,"conf",0.5,"1.677120799999102","2.0480449083510925",1.17004456696384,0.661427881259029,6,22,"M","R"
